city,subcity,restaurant,rating,New Rating Count,rating count,cost,cuisine,menu,item,price,veg_or_non_veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mushroom Pepper Fry,154,Veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mattar Paneer,165,Veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Paneer Butter Masala,165,Veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Paneer Masala,165,Veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Vegetable Masala,121,Veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Chilli Mutton,231,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Garlic Mutton,231,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Ginger Mutton,231,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Kerala Mutton,242,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mutton Butter Masala,264,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mutton Chettinadu,242,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mutton Chop  1/2,220,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mutton Cury  1/2,220,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mutton Kuruma,220,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mutton Liver Roast,242,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mutton Liver Masala,242,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mutton Manchurian,231,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mutton Masala,253,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mutton Paya,220,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mutton Peper Chops,242,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mutton Peper Fry,231,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mutton Peper Masala,242,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Mutton Peper Paya/Fry,231,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Paya 1/4,140,Veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Pepper Paya 1/4,140,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Fish Moli,253,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Garlic Fish,231,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Ginger Fish,231,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Kerala Prawn Curry,242,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Prawn Chettinadu,231,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Prawn Masala,242,Non-veg
Chennai,Poonamallee,Hotel White,3.6,50,50+ ratings,499,"North Indian,South Indian",Starters,Prawn Pep Fry,231,Non-veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Meals,Non Veg Meals,120,Non-veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Meals,Chicken Mealss,280,Non-veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Meals,Mutton Meals,350,Non-veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Meals,Fish Meals,290,Non-veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Meals,Veg Meals,110,Veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Meals,Mutton Kari Soru [village Style ],280,Non-veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Fried Rice,Chicken Schezwan Fried Rice,170,Non-veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Fried Rice,Prawn Fried Rice,220,Non-veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Fried Rice,Prawn Schezwan Fried Rice,230,Non-veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Fried Rice,Egg Fried Rice,150,Non-veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Fried Rice,Egg Schezwan Fried Rice,170,Non-veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Fried Rice,Veg Fried Rice,130,Veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Fried Rice,Veg Schezwan Fried Rice,140,Veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Fried Rice,Paneer Fried Rice,150,Veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Fried Rice,Paneer Schezwan Fried Rice,160,Veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Fried Rice,Gobi  Fried Rice,150,Veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Fried Rice,Gobi Schezwan Fried Rice,160,Veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Fried Rice,Chicken Fried Rice,160,Non-veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Fried Rice,Fish Fried Rice,180,Non-veg
Chennai,Poonamallee,Hotel Karaikudi chettinadu,3.5,20,20+ ratings,300,"South Indian,Chinese",Fried Rice,Fish Schezwan Fried Rice,190,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Rolls,Veg Kathi Roll,240,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Rolls,Chicken Kathi Roll,350,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Pasta,Penne Chicken Makhani Pasta,370,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Pasta,Penne Chicken Cheese Pasta,370,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Pasta,Penne Paneer Cheese Pasta,348,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Pasta,Penne Mushroom Cheese Pasta,370,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Dragon Potato,250,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Salt And Pepper Baby Corn,250,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Mushroom Baby Corn Manchurian Dry,260,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Gobi Manchurian Gravy,250,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Gobi Manchurian Dry,250,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Chilli Paneer Dry,280,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Chilly Mushroom Dry,260,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Chilly Gobi - Dry,260,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Butter Gobi Fried With Pepper And Garlic,240,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Pepper Chicken Stick (4 Pieces),510,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Prawns Salt and Pepper,360,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Butter Prawns With Pepper Garlic,360,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Chilli Mutton,348,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Chilli Prawn Dry,380,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Drums Of Heavan,350,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Fish And Chips,360,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Fish Salt And Pepper,360,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Fish Finger,350,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Ginger Chicken Dry,340,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Garlic Chicken Dry,340,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Chilly Chicken Dry,350,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Chicken Lollipop,375,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Dragon Prawn,380,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Pepper Chicken Stick (3 Pieces),390,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Dragon Chicken,350,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Chicken Salt And Pepper,350,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Chilli Egg,270,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Chilly Prawn Gravy,380,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Chilly Fish Gravy,360,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Shreded Lamb Gravy,370,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Ginger Chicken Gravy,340,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Garlic Chicken Gravy,340,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Chilly Chicken Gravy,350,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Chinese,Chicken Manchurian Gravy,350,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Tangri Kabab [4 Pieces],456,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Tangri Kabab [3 Pieces],348,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Machili Hariyali Kabab,380,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Tandoori Chicken [half],350,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Murg Kasthuri Kabab,330,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Ponni Special Chicken [half],350,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Chicken Tikka,330,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Mushroom Pepper Fry,260,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Mushroom 65,260,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Paneer Hariyali Kabab,295,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Paneer Tikka,300,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Eral Pepper Fry,380,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Mutton Pepper Fry,350,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Chicken Pepper Fry,320,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Masala Fried Prawn,380,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Starters,Chicken 65,300,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Fried Rice,Chicken Fried Rice,275,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Fried Rice,Schezwan Chicken Fried Rice,280,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Fried Rice,Chicken Singapore Fried Rice,275,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Fried Rice,Prawn Fried Rice,290,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Fried Rice,Mixed Fried Rice,276,Non-veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Fried Rice,Veg Fried Rice,260,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Fried Rice,Veg Schezwan Fried Rice,260,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Fried Rice,Veg Singapore Rice,240,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Fried Rice,Veg Singapore Fried Rice,260,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Fried Rice,Paneer Fried Rice,270,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Fried Rice,Mushroom Fried Rice,270,Veg
Chennai,Poonamallee,HOTEL PONNIS GRAND INN,4.3,50,50+ ratings,500,"Biryani,Chinese",Fried Rice,Schezwan Egg Fried Rice,270,Non-veg
Chennai,Poonamallee,The Good Bowl,4.1,100,100+ ratings,400,"North Indian,Punjabi",Starters,Potato Chilli Shots,95,Veg
Chennai,Poonamallee,The Good Bowl,4.1,100,100+ ratings,400,"North Indian,Punjabi",Starters,Potato Wedges (Medium) (by Faasos),99,Veg
Chennai,Poonamallee,The Good Bowl,4.1,100,100+ ratings,400,"North Indian,Punjabi",Starters,Potato Wedges and Thums up (by Faasos),119,Veg
Chennai,Poonamallee,The Good Bowl,4.1,100,100+ ratings,400,"North Indian,Punjabi",Starters,Falafel Nuggets with Mayo Dip,95,Veg
Chennai,Poonamallee,The Good Bowl,4.1,100,100+ ratings,400,"North Indian,Punjabi",Starters,Chicken Tikki (5 pcs),119,Non-veg
Chennai,Poonamallee,King s Dhaba Restaurant,4.1,5,Too Few Ratings,250,"Indian,Chinese",Starters,Chilli Chicken,180,Non-veg
Chennai,Poonamallee,King s Dhaba Restaurant,4.1,5,Too Few Ratings,250,"Indian,Chinese",Starters,Chicken 65,180,Non-veg
Chennai,Poonamallee,King s Dhaba Restaurant,4.1,5,Too Few Ratings,250,"Indian,Chinese",Starters,Kaadai 65,150,Non-veg
Chennai,Poonamallee,King s Dhaba Restaurant,4.1,5,Too Few Ratings,250,"Indian,Chinese",Starters,Chicken Lollypop,200,Non-veg
Chennai,Poonamallee,King s Dhaba Restaurant,4.1,5,Too Few Ratings,250,"Indian,Chinese",Starters,Chinese Lollypop,250,Non-veg
Chennai,Poonamallee,King s Dhaba Restaurant,4.1,5,Too Few Ratings,250,"Indian,Chinese",Starters,Tandoori Quarter,120,Non-veg
Chennai,Poonamallee,King s Dhaba Restaurant,4.1,5,Too Few Ratings,250,"Indian,Chinese",Starters,Tandoori Half,220,Non-veg
Chennai,Poonamallee,King s Dhaba Restaurant,4.1,5,Too Few Ratings,250,"Indian,Chinese",Starters,Tandoori Full,450,Non-veg
Chennai,Poonamallee,AMUL ICECREAM PARLOUR,4.1,5,Too Few Ratings,170,"Italian,American",Milkshakes,Tru Coffee Milkshake,123.81,Veg
Chennai,Poonamallee,AMUL ICECREAM PARLOUR,4.1,5,Too Few Ratings,170,"Italian,American",Milkshakes,Cookie Cream Milkshake,123.81,Veg
Chennai,Poonamallee,AMUL ICECREAM PARLOUR,4.1,5,Too Few Ratings,170,"Italian,American",Milkshakes,Rocky Chocolate Milkshake,95.24,Veg
Chennai,Poonamallee,AMUL ICECREAM PARLOUR,4.1,5,Too Few Ratings,170,"Italian,American",Milkshakes,Strawberry Magic Milkshake,95.24,Veg
Chennai,Poonamallee,AMUL ICECREAM PARLOUR,4.1,5,Too Few Ratings,170,"Italian,American",Milkshakes,Creame Vanilla Milkshake,95.24,Veg
Chennai,Poonamallee,AMUL ICECREAM PARLOUR,4.1,5,Too Few Ratings,170,"Italian,American",Waffles,Classic Waffle,71.43,Veg
Chennai,Poonamallee,AMUL ICECREAM PARLOUR,4.1,5,Too Few Ratings,170,"Italian,American",Waffles,Waffle Pizza,190.48,Veg
Chennai,Poonamallee,AMUL ICECREAM PARLOUR,4.1,5,Too Few Ratings,170,"Italian,American",Waffles,Waffle Sandwich,171.43,Veg
Chennai,Poonamallee,AMUL ICECREAM PARLOUR,4.1,5,Too Few Ratings,170,"Italian,American",Burger,Veg Burger,95,Veg
Chennai,Poonamallee,AMUL ICECREAM PARLOUR,4.1,5,Too Few Ratings,170,"Italian,American",Burger,Veg Spicy Paneer Burger,133.33,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Waves Nut Cake,900,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Waves Fudge Cake,850,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Waves Delight Cake,850,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Waves Irish Cake,810,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Waves Truffle Cake,900,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Waves Almond Cake,900,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Waves Strawberry Cake,850,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Waves Butterscotch Cake,850,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Butterscotch Cake,770,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Waves Vanilla Cake,770,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Mocha Walnut Cake,900,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Berry Blast Cake,900,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Blue Berry Cake,900,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Mango Cake,810,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Pineapple Cake,730,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Vanilla Cake,650,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Strawberry Cake,700,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Blackcurrant Cake,810,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Black Forest Cake,730,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless White Forest Cake,850,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless German Forest Cake,900,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Special. Black Forest Cake,850,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Eggless Blue Berry with Mango Cake,900,Veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Waves Nut Cake,830,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Waves Fudge Cake,780,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Waves Delight Cake,780,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Waves Irish Cake,740,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Waves Truffle Cake,830,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Waves Almond Cake,830,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Waves Strawberry Cake,780,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Waves Butterscotch Cake,780,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Butterscotch Cake,700,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Waves Vanilla Cake,700,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Mocha Walnut Cake,830,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Berry Blast Cake,830,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Blue Berry Cake,830,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Mango Cake,740,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Pineapple Cake,660,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Vanilla Cake,580,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Strawberry Cake,700,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Blackcurrant Cake,740,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Black Forest Cake,660,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,White Forest Cake,780,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,German Forest Cake,830,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Special. Black Forest Cake,780,Non-veg
Chennai,Poonamallee,Cake Waves,4.6,50,50+ ratings,500,Desserts,Cakes,Blue Berry with Mango Cake,830,Non-veg
Chennai,Poonamallee,Pizza Hut,3.8,500,500+ ratings,400,Pizzas,Pasta,Creamy Mushroom Pasta,289,Veg
Chennai,Poonamallee,Pizza Hut,3.8,500,500+ ratings,400,Pizzas,Pasta,Cheesy Comfort,229,Veg
